nan nan
-155.875616	19.063048
-155.879723	19.065982
-155.883243	19.070089
-155.887643	19.072729
-155.891164	19.076543
-155.894684	19.080356
-155.897911	19.083877
-155.900844	19.088277
-155.902018	19.093851
-155.903191	19.099718
-155.904071	19.105291
-155.904658	19.111745
-155.904951	19.118199
-155.905245	19.124359
-155.905831	19.13052
-155.906125	19.136974
-155.906711	19.143428
-155.907885	19.149001
-155.908178	19.155162
-155.908472	19.161615
-155.908178	19.168656
-155.907591	19.175696
-155.905831	19.181857
-155.903778	19.187431
-155.902311	19.193004
-155.901138	19.199165
-155.900551	19.206205
-155.900258	19.212952
-155.899084	19.219406
-155.897911	19.22586
-155.897031	19.232021
-155.895857	19.238474
-155.894684	19.244341
-155.89351	19.250795
-155.89263	19.256956
-155.891457	19.263409
-155.890284	19.26957
-155.88999	19.276317
-155.888817	19.282771
-155.88823	19.289811
-155.887937	19.296558
-155.887057	19.303012
-155.88647	19.310053
-155.885297	19.316213
-155.885003	19.323254
-155.88295	19.328827
-155.88207	19.334988
-155.880896	19.341442
-155.879723	19.347602
-155.878549	19.353763
-155.878256	19.360803
-155.878549	19.367257
-155.880603	19.372244
-155.883243	19.376351
-155.886177	19.380751
-155.889403	19.384565
-155.892337	19.388965
-155.894977	19.393072
-155.897911	19.397472
-155.900551	19.401873
-155.902311	19.40686
-155.904071	19.411847
-155.906125	19.416834
-155.908178	19.421821
-155.909352	19.427395
-155.911405	19.432382
-155.912578	19.438249
-155.913752	19.443822
-155.914632	19.449689
-155.915805	19.455263
-155.916392	19.461717
-155.916685	19.468171
-155.916392	19.474918
-155.914339	19.480492
-155.914632	19.486945
-155.919032	19.489586
-155.925779	19.489586
-155.931647	19.489586
-155.936927	19.492226
-155.93898	19.497213
-155.940447	19.5022
-155.941914	19.507774
-155.943087	19.512174
-155.945141	19.517161
-155.946901	19.522148
-155.948954	19.527135
-155.950715	19.532122
-155.953648	19.536522
-155.951595	19.541803
-155.950128	19.547376
-155.949835	19.554417
-155.951301	19.559404
-155.955115	19.563218
-155.956875	19.568205
-155.958928	19.573192
-155.960102	19.578765
-155.960689	19.585219
-155.961569	19.590793
-155.962742	19.59666
-155.964796	19.601647
-155.966556	19.606634
-155.968609	19.611621
-155.970663	19.616608
-155.972423	19.621595
-155.974476	19.626582
-155.97653	19.631569
-155.97829	19.636556
-155.980343	19.641543
-155.983864	19.645357
-155.987091	19.64917
-155.990904	19.652691
-155.995891	19.655038
-156.000291	19.657971
-156.004398	19.661198
-156.009385	19.663545
-156.013786	19.666772
-156.017306	19.670292
-156.018479	19.675866
-156.019653	19.681733
-156.020826	19.687307
-156.02288	19.692294
-156.0264	19.695814
-156.029627	19.699627
-156.034027	19.702854
-156.037547	19.706375
-156.039308	19.711362
-156.041361	19.716349
-156.043708	19.721336
-156.045175	19.726323
-156.048108	19.730723
-156.049868	19.73571
-156.049868	19.742751
-156.047815	19.748324
-156.046641	19.754485
-156.046348	19.761525
-156.046055	19.768566
-156.044295	19.774139
-156.041654	19.778833
-156.039308	19.783527
-156.036667	19.78822
-156.033441	19.792621
-156.029334	19.795848
-156.0264	19.799661
-156.021706	19.802301
-156.017013	19.804942
-156.011732	19.806702
-156.006452	19.808755
-156.001172	19.810515
-155.995891	19.812276
-155.991197	19.814622
-155.987091	19.818143
-155.984744	19.822836
-155.98269	19.82841
-155.980343	19.833397
-155.978583	19.838677
-155.976236	19.843664
-155.973596	19.848358
-155.969783	19.851585
-155.964502	19.851878
-155.959222	19.853932
-155.953648	19.855692
-155.947781	19.856572
-155.940741	19.857159
-155.934873	19.858332
-155.929006	19.859506
-155.926366	19.862732
-155.922846	19.861559
-155.919032	19.865079
-155.918739	19.867719
-155.917566	19.874173
-155.914339	19.877987
-155.910232	19.881507
-155.907885	19.886494
-155.904658	19.890308
-155.901431	19.894415
-155.898791	19.899108
-155.897324	19.904682
-155.893804	19.908496
-155.891457	19.913189
-155.890577	19.916416
-155.887937	19.92111
-155.886177	19.926684
-155.883536	19.931377
-155.88119	19.936071
-155.878549	19.940765
-155.875322	19.944872
-155.870922	19.947512
-155.866229	19.949859
-155.862122	19.953379
-155.859775	19.958073
-155.857135	19.96306
-155.853908	19.966873
-155.850094	19.970394
-155.8454	19.97274
-155.840707	19.975381
-155.836013	19.978021
-155.831319	19.980661
-155.827506	19.983888
-155.823692	19.987115
-155.819585	19.990342
-155.816358	19.994449
-155.814011	19.999142
-155.812251	20.004716
-155.810198	20.01029
-155.809024	20.01645
-155.809024	20.023491
-155.809024	20.029944
-155.810491	20.034051
-155.813131	20.038745
-155.815772	20.042852
-155.818705	20.047252
-155.822225	20.050773
-155.816652	20.054586
-155.822812	20.050773
-155.825452	20.055173
-155.830146	20.0584
-155.833373	20.06192
-155.836893	20.06632
-155.840413	20.070134
-155.843934	20.073654
-155.847454	20.077468
-155.849507	20.080401
-155.853908	20.083335
-155.856548	20.087735
-155.858601	20.090669
-155.861535	20.095069
-155.864175	20.099176
-155.867402	20.10299
-155.870335	20.107097
-155.872976	20.11179
-155.875909	20.116191
-155.878256	20.122058
-155.879723	20.124698
-155.880896	20.130272
-155.882656	20.135259
-155.88471	20.140246
-155.886177	20.146113
-155.887937	20.1511
-155.88999	20.156087
-155.892924	20.160194
-155.893804	20.166061
-155.894977	20.171635
-155.895271	20.178088
-155.894977	20.185129
-155.893804	20.191289
-155.892924	20.19745
-155.89175	20.203904
-155.890577	20.210064
-155.889403	20.216518
-155.887643	20.221798
-155.88647	20.227959
-155.88383	20.232652
-155.88207	20.238226
-155.88119	20.243213
-155.878549	20.246733
-155.876203	20.251427
-155.873562	20.256121
-155.871216	20.261108
-155.867695	20.264921
-155.864468	20.269028
-155.860068	20.271668
-155.856254	20.274895
-155.851267	20.277536
-155.844814	20.277829
-155.841587	20.277829
-155.838653	20.276949
-155.832786	20.275189
-155.830146	20.274309
-155.823399	20.272549
nan nan
-156.269884	20.939343
-156.26343	20.938463
-156.256683	20.93729
-156.250523	20.938463
-156.244362	20.939343
-156.237028	20.93905
-156.232041	20.936703
-156.228228	20.933183
-156.226468	20.928196
-156.223534	20.923795
-156.221774	20.918808
-156.216787	20.916461
-156.212973	20.912648
-156.209453	20.909128
-156.206813	20.904727
-156.202999	20.901207
-156.199772	20.8971
-156.196252	20.89358
-156.191559	20.890646
-156.187452	20.887419
-156.183051	20.884779
-156.177184	20.884486
-156.171024	20.885659
-156.165157	20.883606
-156.161636	20.880085
-156.156356	20.877739
-156.151369	20.875392
-156.144622	20.875979
-156.138755	20.876565
-156.132888	20.875098
-156.129954	20.870698
-156.128487	20.865124
-156.128194	20.858964
-156.127314	20.853097
-156.12438	20.84899
-156.12086	20.844883
-156.11646	20.841949
-156.111473	20.839603
-156.104726	20.839896
-156.097685	20.840189
-156.091231	20.840776
-156.084484	20.839603
-156.080084	20.836669
-156.075097	20.834322
-156.070697	20.831389
-156.065416	20.828748
-156.061016	20.825815
-156.056909	20.823175
-156.051628	20.820535
-156.047522	20.817601
-156.042534	20.815254
-156.035494	20.814081
-156.029627	20.812614
-156.02464	20.809974
-156.02024	20.80704
-156.016133	20.803813
-156.010852	20.80088
-156.006745	20.797946
-156.002345	20.795013
-155.999411	20.790612
-155.996184	20.786799
-155.993251	20.782398
-155.991491	20.777411
-155.989437	20.772424
-155.987384	20.767437
-155.987091	20.760984
-155.987384	20.754236
-155.988557	20.748076
-155.991197	20.743382
-155.992664	20.737809
-155.994718	20.732235
-155.997358	20.727248
-155.999118	20.721967
-156.001758	20.717274
-156.004692	20.713167
-156.007919	20.708767
-156.012026	20.70554
-156.015839	20.702606
-156.019946	20.699086
-156.02376	20.695859
-156.027867	20.692632
-156.03168	20.689112
-156.034907	20.685005
-156.038134	20.681191
-156.041948	20.677671
-156.045175	20.673857
-156.049282	20.67063
-156.053095	20.66711
-156.057789	20.66447
-156.061603	20.661243
-156.066883	20.659483
-156.071577	20.656843
-156.076857	20.655083
-156.082431	20.653323
-156.087711	20.651269
-156.092991	20.649509
-156.097685	20.646869
-156.103846	20.645695
-156.109126	20.643935
-156.115286	20.643055
-156.120567	20.641002
-156.125847	20.639242
-156.129074	20.635135
-156.132594	20.631028
-156.137875	20.629561
-156.144328	20.628974
-156.151956	20.629561
-156.158703	20.630148
-156.16457	20.631908
-156.16985	20.634548
-156.175424	20.636015
-156.182171	20.637188
-156.188918	20.638068
-156.196252	20.638655
-156.202413	20.637481
-156.207693	20.635428
-156.212387	20.633081
-156.21708	20.630441
-156.221774	20.627801
-156.226468	20.625161
-156.230281	20.621934
-156.234975	20.619587
-156.238789	20.616067
-156.243482	20.61372
-156.248176	20.61108
-156.25287	20.608439
-156.25815	20.606679
-156.262844	20.604039
-156.267537	20.601399
-156.272818	20.599639
-156.278098	20.597879
-156.283378	20.595825
-156.288072	20.593478
-156.292766	20.590838
-156.298046	20.588785
-156.303327	20.587318
-156.310074	20.588198
-156.315354	20.590545
-156.319461	20.593478
-156.325621	20.595238
-156.332075	20.596118
-156.339409	20.596705
-156.344983	20.594652
-156.349383	20.592305
-156.354077	20.589665
-156.358771	20.587024
-156.363464	20.584384
-156.368745	20.582624
-156.374025	20.580864
-156.381652	20.581157
-156.388399	20.582331
-156.394266	20.583798
-156.40072	20.584971
-156.407467	20.585851
-156.414215	20.587024
-156.420082	20.588491
-156.423602	20.592305
-156.425655	20.597292
-156.428296	20.601692
-156.433576	20.603746
-156.438563	20.606386
-156.442963	20.609319
-156.445017	20.614306
-156.44443	20.621347
-156.445017	20.627801
-156.44619	20.633374
-156.44795	20.638361
-156.451764	20.641882
-156.452644	20.647749
-156.450297	20.652442
-156.448244	20.658016
-156.44795	20.665057
-156.447657	20.671804
-156.44795	20.678258
-156.447657	20.685298
-156.447364	20.692339
-156.44707	20.699086
-156.447364	20.70554
-156.44707	20.71258
-156.447364	20.719034
-156.448537	20.724314
-156.45059	20.729595
-156.451764	20.735168
-156.454404	20.739862
-156.456458	20.744556
-156.459098	20.748956
-156.462911	20.752476
-156.465552	20.756877
-156.468192	20.761277
-156.469365	20.766851
-156.469658	20.773304
-156.470245	20.779758
-156.470539	20.785919
-156.473472	20.790906
-156.476992	20.794719
-156.481099	20.797653
-156.48726	20.799413
-156.4943	20.799706
-156.501341	20.799413
-156.506621	20.79736
-156.511902	20.795599
-156.517475	20.793839
-156.521876	20.791199
-156.526569	20.788559
-156.531263	20.786212
-156.53713	20.786505
-156.54241	20.788559
-156.547397	20.791199
-156.552678	20.793253
-156.557665	20.795893
-156.563532	20.79736
-156.570279	20.79824
-156.576439	20.800293
-156.581427	20.80264
-156.586414	20.804693
-156.590814	20.80792
-156.594334	20.811441
-156.598734	20.814374
-156.602255	20.818188
-156.606655	20.819654
-156.612815	20.819948
-156.619563	20.821121
-156.626896	20.821415
-156.631883	20.823761
-156.636284	20.826988
-156.640684	20.829629
-156.641858	20.835496
-156.643911	20.840483
-156.645084	20.846056
-156.647725	20.850457
-156.651245	20.85427
-156.654765	20.857791
-156.658285	20.861311
-156.661806	20.865418
-156.665619	20.868938
-156.669139	20.872458
-156.673246	20.875685
-156.678527	20.877739
-156.683514	20.880379
-156.687327	20.883899
-156.689968	20.888299
-156.692021	20.893286
-156.693781	20.898273
-156.695835	20.90326
-156.697888	20.908248
-156.699942	20.913235
-156.701995	20.918222
-156.702289	20.924382
-156.701115	20.930836
-156.699355	20.934943
-156.697595	20.940517
-156.697301	20.947557
-156.694661	20.952251
-156.692314	20.956944
-156.688794	20.961051
-156.686447	20.965745
-156.683807	20.970439
-156.68146	20.975426
-156.67882	20.980413
-156.676473	20.985106
-156.673833	20.9898
-156.671486	20.994494
-156.668846	20.999481
-156.666499	21.004174
-156.663859	21.008868
-156.661512	21.013562
-156.655352	21.014735
-156.649485	21.012975
-156.643324	21.012682
-156.641564	21.018255
-156.641858	21.024709
-156.640391	21.030283
-156.637751	21.034977
-156.63159	21.034683
-156.625136	21.03351
-156.618976	21.034683
-156.614282	21.037617
-156.610175	21.040844
-156.607242	21.044657
-156.604015	21.048764
-156.599908	21.052285
-156.594041	21.050524
-156.59052	21.046711
-156.588467	21.041724
-156.584947	21.03791
-156.57996	21.035857
-156.575559	21.032923
-156.571159	21.029696
-156.568226	21.025296
-156.564705	21.021776
-156.561478	21.017962
-156.557078	21.015029
-156.552384	21.011802
-156.548277	21.009161
-156.543877	21.006228
-156.53977	21.003001
-156.53537	21.000067
-156.53097	20.996841
-156.526569	20.993907
-156.523049	20.990387
-156.519529	20.986573
-156.516595	20.982173
-156.513955	20.978066
-156.511021	20.973666
-156.509261	20.968679
-156.507208	20.963691
-156.505154	20.958704
-156.503394	20.953717
-156.500461	20.949024
-156.498701	20.944037
-156.496647	20.93905
-156.494594	20.934063
-156.491953	20.929956
-156.489313	20.924969
-156.48726	20.919688
-156.485206	20.914995
-156.483446	20.910008
-156.481393	20.905021
-156.478752	20.90062
-156.473472	20.89798
-156.467605	20.896807
-156.462325	20.898273
-156.456751	20.900327
-156.450884	20.9015
-156.44531	20.902967
-156.44091	20.905901
-156.436216	20.908248
-156.431522	20.910888
